building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,23.9,0.0,1015.8,180.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,23.3,0.0,1015.8,180.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,23.3,0.0,1015.7,170.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,23.3,0.0,1016.1,140.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,0.0,23.3,0.0,1016.4,200.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,6.0,23.9,0.0,1017.2,160.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,24.4,0.0,1017.7,180.0,3.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.2,0.0,24.4,0.0,1017.4,180.0,4.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,29.4,0.0,24.4,0.0,1017.9,190.0,5.7
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,29.4,0.0,23.9,0.0,1017.9,210.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,0.0,23.3,0.0,1017.1,190.0,5.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.1,6.0,23.3,-1.0,1016.4,200.0,6.7
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.0,0.0,23.3,-1.0,1015.7,170.0,3.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.0,0.0,23.0,-1.0,1015.4,150.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,0.0,23.9,8.0,1014.9,200.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,29.4,0.0,24.4,0.0,1015.4,220.0,4.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.9,0.0,22.8,0.0,1016.4,190.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,8.0,23.9,0.0,1016.7,170.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,0.0,24.4,0.0,1016.8,160.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,0.0,24.4,0.0,1016.7,180.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,23.9,0.0,1017.0,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,23.9,0.0,1017.3,160.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,23.9,0.0,1017.1,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,6.0,23.3,0.0,1016.5,170.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,23.9,0.0,1016.1,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,23.9,0.0,1015.8,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,23.9,0.0,1015.7,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,23.9,0.0,1015.7,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,0.0,23.3,0.0,1016.0,180.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,4.0,23.9,0.0,1016.6,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,4.0,24.4,0.0,1016.9,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.8,4.0,23.9,0.0,1017.4,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,29.4,4.0,23.3,0.0,1017.5,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.9,4.0,24.4,3.0,1017.7,300.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,0.0,23.9,-1.0,1017.0,160.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,6.0,22.8,0.0,1016.3,190.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,0.0,23.3,0.0,1015.5,130.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.8,0.0,23.3,0.0,1014.8,130.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.0,0.0,23.3,0.0,1014.8,330.0,6.2
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.3,0.0,23.3,0.0,1015.3,30.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.2,0.0,23.9,0.0,1015.4,40.0,3.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,6.0,23.3,0.0,1016.2,90.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,22.2,0.0,1016.7,60.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,22.8,0.0,1017.2,50.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,22.8,0.0,1017.6,70.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,22.8,0.0,1017.9,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,22.8,0.0,1017.7,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,4.0,22.8,0.0,1017.2,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,2.0,22.8,0.0,1016.7,190.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,2.0,22.8,0.0,1016.1,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,2.0,23.3,0.0,1016.1,350.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,2.0,23.3,0.0,1016.2,360.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,2.0,23.3,0.0,1016.7,350.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,2.0,23.9,0.0,1016.8,360.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.2,2.0,23.3,0.0,1017.3,20.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.3,2.0,23.3,0.0,1017.8,50.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.0,0.0,23.3,0.0,1018.1,160.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.6,4.0,22.8,0.0,1018.0,20.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.1,0.0,22.2,0.0,1017.4,30.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.2,4.0,21.7,0.0,1016.7,40.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.6,0.0,22.2,-1.0,1015.8,20.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.1,0.0,22.8,0.0,1015.3,100.0,5.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,29.4,0.0,23.9,8.0,1015.6,100.0,5.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.3,0.0,23.9,0.0,1015.6,90.0,4.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.8,4.0,23.3,0.0,1016.1,80.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.8,4.0,22.8,0.0,1016.3,30.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,2.0,22.8,0.0,1016.6,40.0,4.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,2.0,23.3,0.0,1017.3,40.0,3.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,2.0,23.9,0.0,1017.2,20.0,3.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,2.0,23.9,0.0,1017.4,350.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,23.9,0.0,1017.3,340.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,2.0,23.9,0.0,1017.1,340.0,3.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,2.0,23.9,0.0,1016.7,340.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.9,0.0,1016.3,350.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.9,0.0,1016.1,360.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.9,0.0,1016.4,340.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.9,0.0,1016.8,360.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,2.0,23.9,0.0,1017.2,330.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.2,2.0,24.4,0.0,1017.5,360.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.9,0.0,24.4,0.0,1017.7,10.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.6,0.0,23.9,0.0,1017.8,20.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,0.0,23.3,0.0,1017.7,160.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,0.0,22.8,0.0,1016.8,160.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.8,6.0,23.3,0.0,1016.2,350.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.2,0.0,22.8,-1.0,1015.7,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.0,0.0,24.0,30.0,1015.3,100.0,4.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.9,0.0,23.9,0.0,1015.9,100.0,3.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.3,0.0,23.9,0.0,1015.3,110.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.3,4.0,24.4,0.0,1015.3,100.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.3,4.0,23.3,0.0,1015.6,50.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.2,4.0,23.3,0.0,1016.4,60.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,4.0,23.9,0.0,1016.5,50.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,2.0,24.4,0.0,1017.0,20.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,0.0,24.4,0.0,1017.1,350.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,2.0,24.4,0.0,1016.8,340.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,2.0,24.4,0.0,1016.3,330.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.9,0.0,1015.7,10.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,23.9,0.0,1015.3,320.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.9,0.0,1014.8,360.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,2.0,23.9,0.0,1014.7,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.9,0.0,1015.1,20.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,4.0,23.9,0.0,1015.7,10.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,2.0,24.4,0.0,1016.1,70.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.3,4.0,23.9,0.0,1016.5,160.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.0,4.0,22.8,0.0,1016.5,330.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.1,0.0,22.8,0.0,1016.4,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.1,0.0,21.7,0.0,1016.0,180.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.2,6.0,22.2,0.0,1015.4,190.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.8,0.0,21.7,0.0,1014.4,280.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,33.3,0.0,21.7,0.0,1013.6,160.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.8,0.0,20.6,0.0,1013.1,330.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.8,0.0,21.1,0.0,1013.2,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.2,0.0,21.7,0.0,1013.3,350.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.6,6.0,22.2,0.0,1013.9,350.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.3,0.0,24.4,0.0,1014.9,80.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,0.0,22.8,0.0,1015.9,90.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,0.0,22.8,0.0,1016.5,230.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,23.9,0.0,1015.8,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,0.0,23.3,0.0,1015.3,40.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,6.0,23.3,0.0,1014.7,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,23.3,0.0,1014.2,200.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.9,0.0,1014.0,240.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.9,0.0,1013.9,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.3,0.0,1014.3,280.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,4.0,23.3,0.0,1014.6,290.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,4.0,23.9,0.0,1015.0,270.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,4.0,24.4,0.0,1015.4,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.9,4.0,23.9,0.0,1015.7,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.6,4.0,22.8,0.0,1015.6,290.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.1,4.0,22.8,0.0,1015.6,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,4.0,22.8,0.0,1015.0,290.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.8,4.0,22.8,0.0,1013.9,320.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,33.3,0.0,22.8,0.0,1013.0,160.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,33.3,0.0,22.2,0.0,1012.2,200.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.8,0.0,21.7,0.0,1013.0,70.0,9.3
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.0,0.0,23.0,132.0,1013.8,110.0,5.7
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,23.3,20.0,1014.5,230.0,3.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,8.0,22.8,10.0,1014.9,240.0,4.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,0.0,22.2,15.0,1016.0,230.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,0.0,22.2,28.0,1015.9,240.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,0.0,22.8,10.0,1015.1,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,0.0,22.8,-1.0,1015.8,270.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,0.0,22.8,-1.0,1015.4,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,6.0,22.8,0.0,1014.5,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.3,0.0,22.2,0.0,1013.9,190.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,22.8,0.0,22.2,0.0,1014.1,140.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,22.8,4.0,21.7,0.0,1014.5,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,22.8,4.0,22.2,0.0,1014.7,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.3,4.0,22.2,0.0,1015.3,340.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,4.0,22.8,0.0,1015.8,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,4.0,22.8,0.0,1016.0,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,0.0,22.8,0.0,1016.2,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.9,4.0,23.3,0.0,1016.3,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.0,4.0,22.8,0.0,1016.3,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.6,0.0,22.2,0.0,1015.5,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.1,6.0,22.8,0.0,1014.9,180.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.6,0.0,22.2,0.0,1014.5,240.0,6.2
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.9,0.0,22.8,0.0,1014.1,260.0,4.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.6,0.0,22.8,0.0,1013.0,240.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.1,4.0,21.7,0.0,1013.2,190.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,0.0,22.8,-1.0,1013.8,20.0,8.2
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,6.0,22.8,61.0,1014.0,120.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,4.0,23.3,-1.0,1014.7,70.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,23.3,0.0,1014.9,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,23.3,0.0,1015.5,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,23.3,0.0,1015.4,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,23.9,0.0,1015.2,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,6.0,23.3,0.0,1014.8,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,22.8,0.0,1014.5,20.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,23.3,0.0,1014.3,30.0,3.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,22.8,0.0,1014.2,100.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,22.8,-1.0,1014.6,60.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,22.8,0.0,1015.2,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,6.0,22.8,0.0,1015.5,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,0.0,23.3,0.0,1015.7,10.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.2,0.0,23.9,0.0,1015.9,360.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.3,0.0,23.3,0.0,1015.9,360.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.0,0.0,23.3,0.0,1015.7,160.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,30.6,4.0,23.3,0.0,1015.2,160.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,4.0,22.2,0.0,1014.6,310.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.2,0.0,22.8,0.0,1014.1,160.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,33.3,0.0,21.7,0.0,1013.5,310.0,4.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,32.8,0.0,21.7,0.0,1013.3,10.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,29.4,0.0,23.3,0.0,1013.8,100.0,3.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.8,0.0,22.8,0.0,1014.2,110.0,5.7
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.2,6.0,22.2,0.0,1015.2,110.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.7,4.0,22.2,0.0,1015.5,70.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,4.0,22.8,0.0,1015.8,60.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,0.0,22.8,0.0,1016.1,70.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,22.8,0.0,1016.0,180.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,0.0,22.8,0.0,1015.6,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,8.0,23.3,0.0,1015.5,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,23.3,0.0,1015.1,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,2.0,22.8,0.0,1014.6,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,2.0,22.8,0.0,1014.5,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.3,0.0,1014.7,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,2.0,23.3,0.0,1015.2,340.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,4.0,23.3,0.0,1015.7,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,27.2,2.0,23.9,0.0,1016.0,330.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.9,2.0,23.3,0.0,1016.2,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,29.4,4.0,22.8,0.0,1016.1,110.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,4.0,22.8,0.0,1015.7,160.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,4.0,22.8,0.0,1015.3,310.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,4.0,22.2,0.0,1014.7,210.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.7,4.0,21.7,0.0,1014.0,240.0,2.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,33.3,0.0,21.7,0.0,1013.4,330.0,3.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,31.1,0.0,21.7,0.0,1013.3,180.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,28.3,0.0,22.8,0.0,1013.9,120.0,6.2
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,22.2,18.0,1014.3,60.0,5.1
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,6.0,22.2,-1.0,1014.4,120.0,4.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,26.1,0.0,23.3,0.0,1015.0,100.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,23.3,0.0,1015.4,150.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,22.8,0.0,1015.6,140.0,3.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,22.8,0.0,1015.8,200.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.6,0.0,22.8,0.0,1015.6,120.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,8.0,23.3,0.0,1015.3,90.0,2.6
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,0.0,23.3,0.0,1015.1,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,25.0,0.0,23.3,0.0,1014.8,0.0,0.0
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,24.4,2.0,22.8,0.0,1014.8,40.0,1.5
75,0,2016-01-01 02:00:00,0.0,0,Education,80942,2010.0,23.9,2.0,22.8,0.0,1015.4,70.0,1.5
