building_id,meter,meter_reading,site_id,primary_use,square_feet,year_built,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,hour,day,weekday,month,lag_1h,lag_24h,lag_48h,y_1h,y_24h,y_48h
762,0,118.817,6,0,53651,1970.0,13.9,0.0,10.6,8.0,1002.0,210.0,5.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,13.9,0.0,11.1,13.0,1001.8,210.0,6.7,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,12.2,0.0,6.7,8.0,1002.9,160.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,11.7,0.0,6.1,-1.0,1002.2,160.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,11.7,0.0,3.3,-1.0,1002.5,290.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,11.1,0.0,0.0,0.0,1003.2,290.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,9.4,0.0,-2.2,0.0,1004.6,160.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,7.8,0.0,-2.8,0.0,1006.4,360.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.6,0.0,-4.4,0.0,1007.8,330.0,9.3,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.0,0.0,-6.1,0.0,1010.2,310.0,5.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.0,2.0,-6.1,0.0,1012.0,320.0,6.2,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-7.2,0.0,1012.9,330.0,7.2,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,4.0,-8.3,0.0,1014.2,320.0,4.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.6,2.0,-8.3,0.0,1013.6,320.0,7.7,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.6,0.0,-8.9,0.0,1013.7,310.0,4.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,6.1,0.0,-9.4,0.0,1014.7,290.0,4.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.6,0.0,-9.4,0.0,1014.8,320.0,5.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.6,0.0,-10.0,0.0,1015.5,320.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.0,0.0,-10.6,0.0,1016.6,330.0,4.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,3.3,0.0,-10.6,0.0,1017.7,360.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,1.7,0.0,-10.6,0.0,1019.4,310.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,1.7,0.0,-10.6,0.0,1020.3,310.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-10.6,0.0,1020.8,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-11.1,0.0,1022.2,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-10.6,0.0,1022.0,330.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-1.1,0.0,-11.1,0.0,1021.8,340.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-1.1,0.0,-10.6,0.0,1021.9,180.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-0.6,0.0,-11.1,0.0,1022.2,220.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-3.3,0.0,-10.0,0.0,1022.4,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-1.7,0.0,-10.6,0.0,1022.7,200.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-2.2,0.0,-10.0,0.0,1023.1,200.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-3.9,0.0,-8.9,0.0,1024.0,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-3.9,0.0,-9.4,0.0,1025.0,350.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-1.1,0.0,-8.9,0.0,1025.7,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.6,2.0,-8.3,0.0,1026.2,180.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,1.7,2.0,-8.3,0.0,1025.3,180.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.2,0.0,-9.4,0.0,1024.9,230.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,3.9,0.0,-8.9,0.0,1024.2,110.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-8.9,0.0,1022.5,160.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-8.9,0.0,1022.1,160.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,3.9,0.0,-8.9,0.0,1021.7,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,3.9,0.0,-7.2,-1.0,1021.5,160.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,1.7,0.0,-3.3,-1.0,1022.5,180.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.6,0.0,-1.7,3.0,1022.2,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.6,0.0,-1.1,13.0,1021.4,90.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-1.1,3.0,1020.7,20.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-0.6,-1.0,1021.0,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.6,0.0,-1.7,-1.0,1020.5,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-1.7,3.0,1019.9,70.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-1.7,-1.0,1019.4,40.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-1.1,-1.0,1018.7,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-1.7,-1.0,1017.5,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-1.7,-1.0,1016.3,50.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-0.6,0.0,-1.7,-1.0,1015.9,90.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-0.6,0.0,-1.7,-1.0,1016.2,10.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-1.7,-1.0,1016.3,360.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-0.6,0.0,-2.2,0.0,1016.5,70.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-1.7,0.0,1015.9,30.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-1.7,0.0,1017.7,30.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.6,0.0,-1.1,0.0,1017.6,20.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.2,0.0,-1.1,0.0,1017.6,20.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,1.1,0.0,1017.3,160.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,6.7,0.0,1.7,0.0,1016.7,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,7.2,0.0,0.0,0.0,1015.9,160.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,9.4,0.0,0.0,0.0,1015.9,20.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,7.8,0.0,0.0,0.0,1016.4,350.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,7.8,0.0,-0.6,0.0,1016.9,350.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,6.7,0.0,-1.1,0.0,1017.9,340.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-1.1,0.0,1019.1,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.0,0.0,-0.6,0.0,1019.5,40.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,3.9,0.0,-1.1,0.0,1020.2,120.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-1.7,0.0,1020.6,320.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-2.8,0.0,1020.9,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-3.9,0.0,1020.9,330.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,1.7,2.0,-2.8,0.0,1021.2,140.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.2,4.0,-2.8,0.0,1021.3,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,1.7,0.0,-2.2,0.0,1021.5,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.6,0.0,-2.8,0.0,1021.4,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-1.1,0.0,-3.9,0.0,1021.8,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-2.2,0.0,1022.6,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,-0.6,0.0,-2.2,0.0,1023.2,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.6,0.0,-1.1,0.0,1023.8,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.2,0.0,-0.6,0.0,1023.9,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,3.3,0.0,-2.8,0.0,1023.4,170.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,3.9,0.0,-3.9,0.0,1022.9,200.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.0,0.0,-3.9,0.0,1022.6,210.0,5.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.0,0.0,-3.3,0.0,1021.7,190.0,4.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,6.1,0.0,-3.3,0.0,1020.6,220.0,4.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,7.2,2.0,-2.8,0.0,1019.5,190.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,7.8,4.0,-2.8,0.0,1019.0,150.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,8.3,0.0,-2.2,0.0,1018.7,130.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,7.2,0.0,-2.2,0.0,1019.0,120.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.6,0.0,-2.2,0.0,1019.7,140.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,5.0,0.0,-2.2,0.0,1020.4,130.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-2.2,0.0,1020.7,140.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-2.2,0.0,1020.9,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.2,2.0,-2.2,0.0,1021.3,340.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,1.7,0.0,-2.8,0.0,1021.3,30.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.2,0.0,-2.2,0.0,1021.4,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.8,0.0,-2.2,0.0,1021.4,40.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.2,0.0,-2.2,0.0,1021.0,350.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.2,0.0,-1.7,0.0,1021.1,350.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.6,2.0,-2.8,0.0,1021.4,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-2.8,0.0,1022.5,10.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,0.0,0.0,-2.8,0.0,1023.6,20.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.2,0.0,-1.7,0.0,1024.4,30.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-0.6,0.0,1025.2,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,6.1,2.0,-1.1,0.0,1025.5,140.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,8.3,2.0,-0.6,0.0,1025.7,110.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,9.4,0.0,-0.6,0.0,1025.6,160.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,11.1,0.0,-1.1,0.0,1025.1,360.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,10.6,0.0,-1.7,0.0,1024.3,30.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,12.2,0.0,-1.1,0.0,1023.9,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,11.7,0.0,-2.2,0.0,1023.9,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,11.1,0.0,-1.7,0.0,1023.6,160.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,10.6,0.0,-2.2,0.0,1023.8,110.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,9.4,0.0,-2.2,0.0,1024.5,110.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,8.3,0.0,-2.2,0.0,1024.9,130.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,6.1,0.0,-2.2,0.0,1025.5,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,6.1,0.0,-2.2,0.0,1025.5,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-2.2,0.0,1025.4,190.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,4.4,0.0,-2.2,0.0,1025.4,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,1.7,0.0,-2.8,0.0,1025.5,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.2,0.0,-2.2,0.0,1025.5,220.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,1.7,0.0,-2.2,0.0,1024.8,240.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,1.7,0.0,-1.7,0.0,1024.3,210.0,2.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,1.1,0.0,-2.2,0.0,1024.6,200.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,3.3,0.0,0.0,0.0,1024.3,220.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,2.8,0.0,0.0,0.0,1024.0,180.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,3.3,0.0,0.6,0.0,1024.3,170.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,6.7,0.0,1.1,0.0,1024.8,190.0,4.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,9.4,0.0,1.7,0.0,1024.8,180.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,12.2,0.0,1.7,0.0,1024.4,210.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,15.0,0.0,1.1,0.0,1023.7,190.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,16.1,0.0,0.6,0.0,1022.9,190.0,4.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,17.2,0.0,0.6,0.0,1021.8,210.0,5.7,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,17.8,0.0,0.0,0.0,1021.3,210.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,18.9,0.0,0.0,0.0,1020.6,200.0,6.2,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,19.4,0.0,0.0,0.0,1020.1,210.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,17.2,0.0,-0.6,0.0,1020.2,210.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,15.0,0.0,2.0,0.0,1015.9,220.0,5.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,14.4,0.0,2.8,0.0,1020.7,200.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,14.4,0.0,2.8,0.0,1020.6,200.0,4.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,13.3,0.0,3.3,0.0,1020.5,190.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,13.9,0.0,2.8,0.0,1020.3,190.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,13.9,0.0,2.8,0.0,1020.1,190.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,12.8,0.0,3.3,0.0,1020.5,200.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,13.3,0.0,3.3,0.0,1020.5,190.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,13.3,4.0,2.8,0.0,1020.4,210.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,13.9,4.0,2.2,0.0,1020.3,210.0,2.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,11.1,0.0,2.8,0.0,1020.8,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,10.6,0.0,2.8,0.0,1021.6,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,11.1,0.0,3.3,0.0,1022.2,190.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,11.1,2.0,5.0,0.0,1022.4,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,15.0,0.0,3.3,0.0,1022.7,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,20.0,0.0,3.9,0.0,1022.9,160.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,22.2,0.0,0.6,0.0,1022.6,160.0,1.5,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,23.3,0.0,1.7,0.0,1021.8,0.0,0.0,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,25.0,0.0,2.8,0.0,1021.0,200.0,5.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,25.6,0.0,1.7,0.0,1020.1,210.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,26.1,0.0,1.7,0.0,1019.4,210.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,26.1,0.0,2.2,0.0,1018.8,200.0,5.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,25.6,0.0,3.3,0.0,1018.6,240.0,5.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,21.7,0.0,2.8,0.0,1018.8,170.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,19.4,0.0,2.8,0.0,1019.0,170.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,18.3,0.0,3.3,0.0,1019.3,180.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,16.7,0.0,3.3,0.0,1019.4,170.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,18.3,0.0,2.8,0.0,1019.1,200.0,3.1,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
762,0,118.817,6,0,53651,1970.0,15.6,0.0,2.8,0.0,1019.1,180.0,3.6,23,1,4,1,118.817,118.817,118.817,118.817,118.817,118.817
